,LAT,LNG,ID,Usage Cost,Connecting Points Charger,Date Created,Charging Point Enabled,Operator Title,Address Title,Address Line,Town,geometry,Province
4836,52.236882,6.836046,36733,0.0,1,2015-01-09,True,EVnetNL,Colosseum,Colosseum,Enschede,POINT (6.836046 52.236882),Overijssel
4851,52.231146,6.894007,36706,0.0,2,2015-01-09,True,EVnetNL,Roomweg 85,Roomweg 85,Enschede,POINT (6.894007 52.231146),Overijssel
4867,52.223519,6.895963,36682,0.0,1,2015-01-09,True,EVnetNL,Molenstraat 39,Molenstraat 39,Enschede,POINT (6.895963 52.223519),Overijssel
4870,52.222613,6.892248,36677,0.0,1,2015-01-09,True,EVnetNL,Stationsplein,Stationsplein,Enschede,POINT (6.892248 52.222613),Overijssel
4875,52.22044,6.83573,36668,0.0,1,2015-01-09,True,EV-Box,Strootsweg 26,Strootsweg 26,Enschede,POINT (6.83573 52.22044),Overijssel
4880,52.219081,6.891636,36660,0.0,2,2015-01-09,True,EVnetNL,Nijverheidstraat,Nijverheidstraat,Enschede,POINT (6.891636 52.219081),Overijssel
4884,52.21799,6.900184,36656,0.0,2,2015-01-09,True,EVnetNL,Oldenzaalsestraat,Oldenzaalsestraat,Enschede,POINT (6.900184 52.21799),Overijssel
4886,52.2168426513672,6.82655906677246,36653,0.0,1,2015-01-09,True,The New Motion (BE),Marssteden 20,Marssteden 20,Enschede,POINT (6.82655906677246 52.2168426513672),Overijssel
4887,52.21665,6.96377,36651,0.0,1,2015-01-09,True,EV-Box,Pieter Nuytsstraat 16,Pieter Nuytsstraat 16,Enschede,POINT (6.96377 52.21665),Overijssel
4890,52.215762,6.950644,36648,0.0,1,2015-01-09,True,EVnetNL,Esmarkelaan 26,Esmarkelaan 26,Enschede,POINT (6.950644 52.215762),Overijssel
4893,52.21581,6.81901,36645,0.0,1,2015-01-09,True,EV-Box,Kopersteden 24-6,Kopersteden 24-6,Enschede,POINT (6.81901 52.21581),Overijssel
4897,52.2154768408923,6.82326477406616,36641,0.0,1,2015-01-09,True,The New Motion (BE),Kopersteden 10A,Kopersteden 10A,Enschede,POINT (6.82326477406616 52.2154768408923),Overijssel
4899,52.2154273986816,6.82357025146484,36639,0.0,1,2015-01-09,True,The New Motion (BE),Kopersteden 10A,Kopersteden 10A,Enschede,POINT (6.82357025146484 52.2154273986816),Overijssel
4912,52.213536,6.884456,36624,0.0,1,2015-01-09,True,EVnetNL,Meijersbergstraat 2,Meijersbergstraat 2,Enschede,POINT (6.884456 52.213536),Overijssel
4926,52.21038,6.78836,36606,0.0,1,2015-01-09,True,EV-Box,Weisinkhoekweg 172,Weisinkhoekweg 172,Enschede,POINT (6.78836 52.21038),Overijssel
4938,52.203912,6.891183,36584,0.0,2,2015-01-09,True,EVnetNL,Spaansland 10,Spaansland 10,Enschede,POINT (6.891183 52.203912),Overijssel
4939,52.20349,6.63293,36583,0.0,1,2015-01-09,True,EV-Box,Het Assink 4b,Het Assink 4b,Hof Van Twente,POINT (6.63293 52.20349),Overijssel
4962,52.1983757019043,6.85045909881592,36553,0.0,1,2015-01-09,True,The New Motion (BE),Hooiraamhoek 100,Hooiraamhoek 100,Enschede,POINT (6.85045909881592 52.1983757019043),Overijssel
5056,52.1571044921875,6.74673366546631,36408,0.0,1,2015-01-09,True,The New Motion (BE),Nieuwe Bleek 25,Nieuwe Bleek 25,Haaksbergen,POINT (6.74673366546631 52.1571044921875),Overijssel
6774,52.51857,6.07324,33750,0.0,1,2015-01-09,True,EV-Box,Gasthuisdijk 20L 1,Gasthuisdijk 20L 1,Zwolle,POINT (6.07324 52.51857),Overijssel
7712,52.2513138,7.00730950000002,23274,0.3426,2,2014-05-11,True,EV-Box,WEGDAM Autoconsultancy,Broekhoekweg 42,Losser,POINT (7.00730950000002 52.2513138),Overijssel
7713,52.81066919889059,6.001054581909218,21100,0.3426,4,2014-02-20,True,(Business Owner at Location),Villapark De Weerribben,Binnenweg 12,Paasloo,POINT (6.001054581909218 52.81066919889059),Overijssel
7737,52.2399084,6.18801510000003,19054,0.0,1,2013-09-10,True,(Unknown Operator),ICT Automatisering Deventer,Munsterstraat 7,Deventer,POINT (6.18801510000003 52.2399084),Overijssel
7777,52.352967,6.653954,7622,0.0,1,2011-10-24,True,e-Laad,Rohofstraat 83,Rohofstraat 83,Almelo,POINT (6.653954 52.352967),Overijssel
4,51.74455131475028,4.91804792074322,175280,0.3426,6,2021-05-04,True,Shell UK Oil Products Limited,Shell Recharge,A27,Hank,POINT (4.91804792074322 51.74455131475028),Noord-Brabant
6,51.626778,4.870164,175088,0.3426,6,2021-04-26,True,Ionity,IONITY Oosterhout,Beneluxweg 1,Oosterhout,POINT (4.870164 51.626778),Noord-Brabant
10,51.503064,5.414372,175038,0.3426,4,2021-04-25,True,Ionity,IONITY Best,Eindhovenseweg Zuid 635683 PW BestThe Netherlands,Best,POINT (5.414372 51.503064),Noord-Brabant
21,51.43980039968272,5.40194946392603,171081,0.3426,1,2020-12-19,True,(Unknown Operator),Waterfront,Waterfront,Eindhoven,POINT (5.40194946392603 51.43980039968272),Noord-Brabant
22,51.4355498644729,5.395050952476026,171080,0.37,4,2020-12-19,True,Allego BV,4 charge points Waterrijk,Waterlinie,Eindhoven,POINT (5.395050952476026 51.4355498644729),Noord-Brabant
32,51.671308,5.60267,169300,0.25,12,2020-10-14,True,Tesla Motors (Worldwide),Uden Supercharger,Rondweg 2,Uden,POINT (5.60267 51.671308),Noord-Brabant
35,51.73364151930557,5.328723169128807,162620,0.34,2,2020-08-12,True,Vattenfall InCharge,9 Doornkampsteeg,9 Doornkampsteeg,'S-Hertogenbosch,POINT (5.328723169128807 51.73364151930557),Noord-Brabant
47,51.53141911337636,5.48762993293019,157470,0.3426,2,2020-06-08,True,Vattenfall InCharge,Zebrakever,Zebrakever,Son En Breugel,POINT (5.48762993293019 51.53141911337636),Noord-Brabant
48,51.5243917,5.4910909,157452,0.3426,2,2020-06-07,True,Vattenfall InCharge,Rooijseweg,Rooijseweg,Son En Breugel,POINT (5.4910909 51.5243917),Noord-Brabant
52,51.58392882792006,5.208350056368886,155570,0.3,1,2020-04-19,True,EV-Box,15 Maaslandstraat,15 Maaslandstraat,Oisterwijk,POINT (5.208350056368886 51.58392882792006),Noord-Brabant
63,51.720357,5.333276,148110,0.25,16,2020-01-25,True,Tesla Motors (Worldwide),'S-Hertogenbosch Supercharger,Burgemeester Burgerslaan 50,Rosmalen,POINT (5.333276 51.720357),Noord-Brabant
69,51.5840855763044,4.92548384979523,134006,0.3426,2,2019-10-31,True,Nuon,Stationsplein,Stationsplein,Gilze En Rijen,POINT (4.92548384979523 51.5840855763044),Noord-Brabant
70,51.57804198587354,4.926538867494173,133796,0.3426,12,2019-10-26,True,Allego BV,Ericssonstraat 2 Rijen,Ericssonstraat 2,Rijen,POINT (4.926538867494173 51.57804198587354),Noord-Brabant
75,51.588294822554,4.91985313736404,133744,0.3426,2,2019-10-25,True,(Unknown Operator),Marijkestraat,Marijkestraat,Gilze En Rijen,POINT (4.91985313736404 51.588294822554),Noord-Brabant
83,51.56232666590884,5.07525043679334,132395,0.3426,2,2019-09-28,True,FastNed,Fastned Jan Heijnsstraat (AH),Jan Heijnsstraat 10,Tilburg,POINT (5.07525043679334 51.56232666590884),Noord-Brabant
94,51.5476316753116,4.53054657308508,132382,0.3426,4,2019-09-28,True,FastNed,Fastned Mastpolder,Mastpolder A58,Rucphen,POINT (4.53054657308508 51.5476316753116),Noord-Brabant
95,51.54878251803402,4.529013372128929,132381,0.3426,4,2019-09-28,True,FastNed,Fastned Hoezaar,Hoezaar A58,Rucphen,POINT (4.529013372128929 51.54878251803402),Noord-Brabant
99,51.497864494311045,4.743250363658831,132377,0.3426,4,2019-09-28,True,FastNed,Fastned Hazeldonk-Oost,Hazeldonk-Oost A16,Breda,POINT (4.743250363658831 51.49786449431105),Noord-Brabant
100,51.50006170367081,4.741014481944831,132376,0.3426,4,2019-09-28,True,FastNed,Fastned Hazeldonk-West,Hazeldonk-West A16,Breda,POINT (4.741014481944831 51.50006170367081),Noord-Brabant
104,51.69068858287895,4.657570000495866,132372,0.3426,4,2019-09-28,True,FastNed,Fastned Streepland,Streepland A16,Zevenbergschen Hoek,POINT (4.657570000495866 51.69068858287895),Noord-Brabant
112,51.4950874,4.2952009,131963,0.3426,1,2019-09-16,True,Tesla Motors (Worldwide),Hotel Old Dutch Bergen Op Zoom,Stationsstraat 31,Bergen Op Zoom,POINT (4.2952009 51.4950874),Noord-Brabant
138,51.6626,4.678,125731,0.3426,5,2019-04-25,True,FastNed,Fastned Den Hoek,A16 Noord,Moerdijk,POINT (4.678 51.6626),Noord-Brabant
139,51.577526,5.002262,125567,0.3426,1,2019-04-21,True,Lidl,Lidl - Tilburg,Kalenbergplaats,Tilburg,POINT (5.002262 51.577526),Noord-Brabant
157,51.5711274,5.9461312,114112,0.3426,1,2019-01-03,True,Tesla Motors (Worldwide),Boompjes Restaurant,Irenestraat 1,Overloon,POINT (5.9461312 51.5711274),Noord-Brabant
170,51.5765157,4.729773,109059,0.25,16,2018-10-11,True,Tesla Motors (Worldwide),Breda Supercharger,5 Princenhagelaan,Breda,POINT (4.729773 51.5765157),Noord-Brabant
193,51.74507,5.716071,100803,0.3426,1,2018-03-10,True,Tesla Motors (Worldwide),Pannenkoekenrestaurant den Tol - Velp,Bosschebaan 8,Velp,POINT (5.716071 51.74507),Noord-Brabant
216,51.735582,5.847405,95177,0.3426,2,2017-11-05,True,Tesla Motors (Worldwide),Van der Valk Hotel Cuijk - Nijmegen,Raamweg 10,Cuijk,POINT (5.847405 51.735582),Noord-Brabant
231,51.542956,5.129958,93001,0.3426,2,2017-09-15,True,Tesla Motors (Worldwide),Bierbrouwerij de Koningshoeven - Proeflokaal,Bierbrouwerij de Koningshoeven,Berkel-Enschot,POINT (5.129958 51.542956),Noord-Brabant
244,51.541908,5.050957,88878,0.3426,1,2017-06-09,True,Tesla Motors (Worldwide),Hotel Ibis Tilburg,DR. Hub Van Doorneweg 105,Tilburg,POINT (5.050957 51.541908),Noord-Brabant
245,51.594902,5.280143,88809,0.3426,1,2017-06-09,True,Tesla Motors (Worldwide),Hof Van Vijfeijken,Nergena 32,Boxtel,POINT (5.280143 51.594902),Noord-Brabant
249,51.4766021188438,4.29847700845947,87408,0.0,2,2017-05-06,True,EV-Box,Lidl Bergen op Zoom, Laan van Borgvliet 1,Bergen Op Zoom,POINT (4.29847700845947 51.4766021188438),Noord-Brabant
257,51.6765163135713,4.82723190110528,85710,0.3426,2,2017-04-12,True,FastNed,Fastned Steelhoven A59 Noord Den Hout - Made,485 Steelhoven, Made,POINT (4.82723190110528 51.6765163135713),Noord-Brabant
259,51.552915,4.944677,85607,0.3426,3,2017-04-09,True,Tesla Motors (Worldwide),Van der Valk Hotel Gilze Tilburg,Klein Zwitserland 8,Gilze,POINT (4.944677 51.552915),Noord-Brabant
263,51.6936303061097,5.0134644397034,84637,0.3426,2,2017-03-07,True,FastNed,Fastned Labbegat A59 Zuid,Hogevaart,Sprang-Capelle,POINT (5.0134644397034 51.6936303061097),Noord-Brabant
268,51.67012,5.293447,84453,0.3426,2,2017-02-26,True,Tesla Motors (Worldwide),Hotel Van der Valk 'S-Hertogenbosch-Vught,Bosscheweg 2,Vught,POINT (5.293447 51.67012),Noord-Brabant
271,51.368976,5.23011,84043,0.3426,1,2017-02-16,True,Tesla Motors (Worldwide),Restaurant Crijns,Sniederslaan 121,Bladel,POINT (5.23011 51.368976),Noord-Brabant
282,51.557015,5.090869,81725,0.3426,2,2017-02-03,True,Tesla Motors (Worldwide),Mercure Hotel Tilburg | Parkeergarage Heuvelpoort,Heuvelpoort 354,Tilburg,POINT (5.090869 51.557015),Noord-Brabant
283,51.555617,5.06969,80039,0.0,1,2017-01-30,True,Tesla Motors (Worldwide),Restaurant Monarh,Bredaseweg 204-8,Tilburg,POINT (5.06969 51.555617),Noord-Brabant
287,51.515850286209954,4.279001529113771,77493,0.3426,6,2017-01-17,True,Ecotap,Intratuin Halsteren ,Halsterseweg 65-A,Halsteren,POINT (4.279001529113771 51.51585028620995),Noord-Brabant
288,51.5288615,4.27874489999999,77491,0.0,2,2017-01-17,True,Lidl,"Lidl, Halsteren",8 Nijverheidsweg,Halsteren,POINT (4.27874489999999 51.5288615),Noord-Brabant
289,51.5775030346264,5.00251368292084,77273,0.0,2,2017-01-08,True,(Unknown Operator),Heyhoef parkeergarage,Kalenbergplaats,Tilburg,POINT (5.00251368292084 51.5775030346264),Noord-Brabant
296,51.676896,5.332564,75193,0.0,2,2016-12-13,True,Tesla Motors (Worldwide),Mövenpick Hotel 'S-Hertogenbosch,90 Pettelaarpark,S-Hertogenbosch,POINT (5.332564 51.676896),Noord-Brabant
300,51.438898,5.482512,75025,0.0,2,2016-12-10,True,Tesla Motors (Worldwide),Hotel Pullman Eindhoven Cocagne,Vestdijk 47,Eindhoven,POINT (5.482512 51.438898),Noord-Brabant
313,51.6893525,5.28978660000007,73301,0.3426,28,2016-11-17,True,e-Laad,Parkeergarage Paleiskwartier,Hugo de Grootlaan 84,'S Hertogenbosch,POINT (5.28978660000007 51.6893525),Noord-Brabant
314,51.68554,5.314269299999978,73300,0.3426,8,2016-11-17,True,EV-Box,Parkeergarage St Jan,Hekellaan 25,'S Hertogenbosch,POINT (5.314269299999978 51.68554),Noord-Brabant
318,51.606130790241,5.53359031677246,72540,0.0,2,2016-10-20,True,(Unknown Operator),www.eltveghel.com,Doornhoek 3748,Veghel,POINT (5.53359031677246 51.606130790241),Noord-Brabant
321,51.6629064879811,5.94003081321716,71777,0.3426,4,2016-09-07,True,(Unknown Operator),Parkeergarage Maasziekenhuis Pantein,Dokter Kopstraat 1,Beugen,POINT (5.94003081321716 51.6629064879811),Noord-Brabant
333,51.48669049630196,4.278136709717515,68501,0.0,1,2016-06-09,True,(Business Owner at Location),McDonalds Bergen op Zoom,De Boulevard Noord 8,Bergen Op Zoom,POINT (4.278136709717515 51.48669049630196),Noord-Brabant
642,51.62657611681036,4.869681462457267,68002,0.0,1,2016-06-04,True,EV-Box,A27,A27,Oosterhout,POINT (4.869681462457267 51.62657611681036),Noord-Brabant
696,51.77228,5.54817,67948,0.0,1,2016-06-04,True,EV-Box,Goudplevier 157,Goudplevier 157,Oss,POINT (5.54817 51.77228),Noord-Brabant
697,51.70354,5.32232,67947,0.0,1,2016-06-04,True,EV-Box,Honingklaverstraat 19,Honingklaverstraat 19,'S-Hertogenbosch,POINT (5.32232 51.70354),Noord-Brabant
698,51.693481,4.43983,67946,0.0,2,2016-06-04,True,EVnetNL,Voorstraat 19,Voorstraat 19,Moerdijk,POINT (4.43983 51.693481),Noord-Brabant
699,51.69076321,4.43813588,67945,0.0,1,2016-06-04,True,Allego BV,Grimhoek 4,Grimhoek 4,Moerdijk,POINT (4.43813588 51.69076321),Noord-Brabant
700,51.68713766,4.43932208,67944,0.0,1,2016-06-04,True,Allego BV,Doctor Jan van den Tempellaan 12,Doctor Jan van den Tempellaan 12,Moerdijk,POINT (4.43932208 51.68713766),Noord-Brabant
701,51.6779509,4.78287,67943,0.0,1,2016-06-04,True,Allego BV,Vossenstaart 15,Vossenstaart 15,Drimmelen,POINT (4.78287 51.6779509),Noord-Brabant
702,51.673787,5.643872,67942,0.0,2,2016-06-04,True,Ecotap,Vluchtoord 37,Vluchtoord 37,Uden,POINT (5.643872 51.673787),Noord-Brabant
703,51.656451,5.292603,67941,0.0,2,2016-06-04,True,EVnetNL,Stationsstraat 17,Stationsstraat 17,Vught,POINT (5.292603 51.656451),Noord-Brabant
704,51.6552,5.28091,67940,0.0,1,2016-06-04,True,EV-Box,Van Houwelingenplantsoen 5,Van Houwelingenplantsoen 5,Vught,POINT (5.28091 51.6552),Noord-Brabant
705,51.6549081,5.28554043,67939,0.0,1,2016-06-04,True,Allego BV,Van Lanschotlaan 2,Van Lanschotlaan 2,Vught,POINT (5.28554043 51.6549081),Noord-Brabant
711,51.649,5.35721,67933,0.0,1,2016-06-04,True,EV-Box,Hoogstraat 11B,Hoogstraat 11B,Sint-Michielsgestel,POINT (5.35721 51.649),Noord-Brabant
714,51.6122006,4.74337347,67930,0.0,1,2016-06-04,True,Allego BV,Bovenmoeren 2,Bovenmoeren 2,Breda,POINT (4.74337347 51.6122006),Noord-Brabant
715,51.61099,4.750389,67929,0.0,1,2016-06-04,True,Allego BV,Heienlangdonk,Heienlangdonk,Breda,POINT (4.750389 51.61099),Noord-Brabant
716,51.604129,4.71481096,67928,0.0,1,2016-06-04,True,Allego BV,Abdisstraat 25,Abdisstraat 25,Breda,POINT (4.71481096 51.604129),Noord-Brabant
717,51.59479658,4.78244858,67927,0.0,1,2016-06-04,True,Allego BV,Menno van Coehoornstraat 73,Menno van Coehoornstraat 73,Breda,POINT (4.78244858 51.59479658),Noord-Brabant
718,51.5936207,4.79127877,67926,0.0,1,2016-06-04,True,Allego BV,Loopschansstraat 9,Loopschansstraat 9,Breda,POINT (4.79127877 51.5936207),Noord-Brabant
719,51.59089859,4.74754866,67925,0.0,1,2016-06-04,True,Allego BV,Eikepage 41,Eikepage 41,Breda,POINT (4.74754866 51.59089859),Noord-Brabant
720,51.58858408,4.80823124,67924,0.0,1,2016-06-04,True,Allego BV,Kangoeroestraat 28,Kangoeroestraat 28,Breda,POINT (4.80823124 51.58858408),Noord-Brabant
721,51.58734138,5.09128475,67923,0.0,1,2016-06-04,True,Allego BV,De Schans,De Schans,Tilburg,POINT (5.09128475 51.58734138),Noord-Brabant
722,51.58305,5.0503,67921,0.0,1,2016-06-04,True,EV-Box,Ledeboerstraat 53,Ledeboerstraat 53,Tilburg,POINT (5.0503 51.58305),Noord-Brabant
723,51.581889,4.65352,67920,0.0,1,2016-06-04,True,Allego BV,Cederstraat 36,Cederstraat 36,Etten-Leur,POINT (4.65352 51.581889),Noord-Brabant
724,51.5809752,4.767777,67919,0.0,1,2016-06-04,True,Allego BV,Clausstraat 2,Clausstraat 2,Breda,POINT (4.767777 51.5809752),Noord-Brabant
725,51.57887994,4.97720614,67918,0.0,1,2016-06-04,True,Allego BV,Spakenburglaan 148,Spakenburglaan 148,Tilburg,POINT (4.97720614 51.57887994),Noord-Brabant
726,51.57749,5.08478,67917,0.0,1,2016-06-04,True,EV-Box,Oude Lind 32,Oude Lind 32,Tilburg,POINT (5.08478 51.57749),Noord-Brabant
727,51.5757712,4.76183445,67916,0.0,1,2016-06-04,True,Allego BV,Langendijk 50,Langendijk 50,Breda,POINT (4.76183445 51.5757712),Noord-Brabant
728,51.574882,4.65116,67915,0.0,1,2016-06-04,True,Allego BV,Schoonhout 158,Schoonhout 158,Etten-Leur,POINT (4.65116 51.574882),Noord-Brabant
729,51.5744818,5.05736419999994,67914,0.0,1,2016-06-04,True,The New Motion (BE),Trappistenstraat 37,Trappistenstraat 37,Tilburg,POINT (5.05736419999994 51.5744818),Noord-Brabant
730,51.5743121,4.7332808,67913,0.0,1,2016-06-04,True,Allego BV,Bontwerkerstraat 1,Bontwerkerstraat 1,Breda,POINT (4.7332808 51.5743121),Noord-Brabant
731,51.56854508,4.77626259,67912,0.0,1,2016-06-04,True,Allego BV,Baronielaan 274A,Baronielaan 274A,Breda,POINT (4.77626259 51.56854508),Noord-Brabant
732,51.56577978,5.09678031,67911,0.0,1,2016-06-04,True,Allego BV,Lovensestraat 33,Lovensestraat 33,Tilburg,POINT (5.09678031 51.56577978),Noord-Brabant
733,51.5631,4.60459,67910,0.0,1,2016-06-04,True,EV-Box,Nijverheidsweg 120,Nijverheidsweg 120,Etten-Leur,POINT (4.60459 51.5631),Noord-Brabant
734,51.56277,4.60438,67909,0.0,1,2016-06-04,True,EV-Box,Nijverheidsweg 120,Nijverheidsweg 120,Etten-Leur,POINT (4.60438 51.56277),Noord-Brabant
735,51.54962561,5.04970964,67908,0.0,1,2016-06-04,True,Allego BV,Beeklaan 42,Beeklaan 42,Tilburg,POINT (5.04970964 51.54962561),Noord-Brabant
736,51.53087,4.42762,67907,0.0,1,2016-06-04,True,EV-Box,Rosada 1,Rosada 1,Roosendaal,POINT (4.42762 51.53087),Noord-Brabant
737,51.52696,5.02101,67906,0.0,1,2016-06-04,True,EV-Box,Vlucht 2,Vlucht 2,Goirle,POINT (5.02101 51.52696),Noord-Brabant
738,51.5179892,4.3561891,67905,0.0,1,2016-06-04,True,The New Motion (BE),Esdoornstraat 27,Esdoornstraat 27,Roosendaal,POINT (4.3561891 51.5179892),Noord-Brabant
742,51.4949106,5.696471,67901,0.0,1,2016-06-04,True,The New Motion (BE),Ter Vorseldreef 14,Ter Vorseldreef 14,Helmond,POINT (5.696471 51.4949106),Noord-Brabant
743,51.47113,5.67274,67900,0.0,1,2016-06-04,True,EV-Box,Marshallstraat 16B,Marshallstraat 16B,Helmond,POINT (5.67274 51.47113),Noord-Brabant
744,51.4606,5.396195,67899,0.0,1,2016-06-04,True,Alfen,Castendijkweg 5,Castendijkweg 5,Eindhoven,POINT (5.396195 51.4606),Noord-Brabant
745,51.44733,5.51049,67898,0.0,1,2016-06-04,True,EV-Box,De Run 6803,De Run 6803,Veldhoven,POINT (5.51049 51.44733),Noord-Brabant
746,51.44394,4.92962,67897,0.0,1,2016-06-04,True,EV-Box,Nieuwstraat,Nieuwstraat,Baarle-Nassau,POINT (4.92962 51.44394),Noord-Brabant
747,51.43131016640565,4.379753243481779,67896,0.3426,1,2016-06-04,True,(Unknown Operator),Sainte Marielaan 6a,Sainte Marielaan 6a,Woensdrecht,POINT (4.379753243481779 51.43131016640565),Noord-Brabant
748,51.43023,5.3937,67895,0.0,1,2016-06-04,True,EV-Box,Korhoen 17,Korhoen 17,Veldhoven,POINT (5.3937 51.43023),Noord-Brabant
1051,51.81846,4.951841,65487,0.0,2,2016-04-27,True,EVnetNL,Loevestein 2,Loevestein 2,Werkendam,POINT (4.951841 51.81846),Noord-Brabant
1066,51.772164,5.526886,65470,0.0,2,2016-04-27,True,Ecotap,Eikenboomgaard,Eikenboomgaard,Oss,POINT (5.526886 51.772164),Noord-Brabant
1068,51.7415845,5.64463169999999,65468,0.0,1,2016-04-27,True,The New Motion (BE),Industriepark 11,Industriepark 11,Landerd,POINT (5.64463169999999 51.7415845),Noord-Brabant
1071,51.73605,5.32333,65465,0.0,1,2016-04-27,True,EV-Box,Maïsveld 1,Maïsveld 1,'S-Hertogenbosch,POINT (5.32333 51.73605),Noord-Brabant
1072,51.72461,5.82244,65464,0.0,1,2016-04-27,True,EV-Box,Elstweg 12,Elstweg 12,Cuijk,POINT (5.82244 51.72461),Noord-Brabant
1073,51.71924,5.25772,65463,0.0,1,2016-04-27,True,EV-Box,Piersonstraat 6,Piersonstraat 6,Sint-Oedenrode,POINT (5.25772 51.71924),Noord-Brabant
1075,51.705605,5.306333,65461,0.0,2,2016-04-27,True,EVnetNL,Ketsheuvel 49,Ketsheuvel 49,'S-Hertogenbosch,POINT (5.306333 51.705605),Noord-Brabant
1076,51.7018196,5.2185154,65460,0.0,1,2016-04-27,True,The New Motion (BE),Beethovenlaan 13,Beethovenlaan 13,Heusden,POINT (5.2185154 51.7018196),Noord-Brabant
1078,51.66323,4.750548,65458,0.0,2,2016-04-27,True,EVnetNL,Kerkstraat 50,Kerkstraat 50,Drimmelen,POINT (4.750548 51.66323),Noord-Brabant
1079,51.66269569,5.28630217,65457,0.0,1,2016-04-27,True,Allego BV,Vughterhage 49,Vughterhage 49,Vught,POINT (5.28630217 51.66269569),Noord-Brabant
1080,51.6559318960647,4.81292742955679,65456,0.0,1,2016-04-27,True,The New Motion (BE),Middenakker 18,Middenakker 18,Oosterhout,POINT (4.81292742955679 51.6559318960647),Noord-Brabant
1081,51.65057,4.82738,65455,0.0,1,2016-04-27,True,EV-Box,Slijpsteen 12,Slijpsteen 12,Oosterhout,POINT (4.82738 51.65057),Noord-Brabant
1082,51.65019407,5.28323885,65454,0.0,1,2016-04-27,True,Allego BV,Theresialaan 91,Theresialaan 91,Vught,POINT (5.28323885 51.65019407),Noord-Brabant
1083,51.6335795,4.9453636,65453,0.0,1,2016-04-27,True,Allego BV,Egeldonk 2,Egeldonk 2,Dongen,POINT (4.9453636 51.6335795),Noord-Brabant
1084,51.62779579,4.93683157,65452,0.0,1,2016-04-27,True,Allego BV,Rosariopark 60,Rosariopark 60,Dongen,POINT (4.93683157 51.62779579),Noord-Brabant
1086,51.624,4.95587,65450,0.0,1,2016-04-27,True,EV-Box,Tram 1,Tram 1,Delft,POINT (4.95587 51.624),Noord-Brabant
1087,51.61705,4.82673,65448,0.0,1,2016-04-27,True,EV-Box,Heidehof 1,Heidehof 1,Breda,POINT (4.82673 51.61705),Noord-Brabant
1088,51.6105881,5.15804661,65447,0.0,1,2016-04-27,True,Allego BV,Verzonken Kasteel 108,Verzonken Kasteel 108,Tilburg,POINT (5.15804661 51.6105881),Noord-Brabant
1089,51.6063724,6.0009853,65446,0.0,1,2016-04-27,True,The New Motion (BE),Groeningsestraat 20,Groeningsestraat 20,Boxmeer,POINT (6.0009853 51.6063724),Noord-Brabant
1090,51.5875352,4.3050551,65444,0.0,2,2016-04-27,True,The New Motion (BE),Drukkerij 6,Drukkerij 6,Steenbergen,POINT (4.3050551 51.5875352),Noord-Brabant
1091,51.5803993,5.00262613,65443,0.0,1,2016-04-27,True,Allego BV,Hillegomlaan 24,Hillegomlaan 24,Tilburg,POINT (5.00262613 51.5803993),Noord-Brabant
